,id,types,rarity,skin,total_traits,traits,total_hidden_traits,hidden_traits
493,7935,Female,3385,Dark,3,"Earring,Gold Chain,Hot Lipstick",0,
494,7936,Male,8207,Dark,2,"Cap,Nerd Glasses",0,
495,7937,Female,3705,Albino,3,"Hot Lipstick,Nerd Glasses,Tassle Hat",0,
496,7938,Female,4551,Light,2,"Clown Eyes Green,Earring",0,
497,7939,Male,3831,Light,3,"Classic Shades,Fedora,Goat",0,
498,7940,Female,2289,Mid,4,"Big Shades,Earring,Hot Lipstick,Red Mohawk",0,
499,7941,Female,2213,Albino,2,"Clown Eyes Blue,Half Shaved",0,
500,7942,Female,103,Dark,3,"Choker,Hot Lipstick,Pink With Hat",0,
501,7943,Female,7840,Mid,3,"Clown Eyes Green,Headband,Pipe",0,
502,7944,Male,3320,Light,5,"Earring,Eye Patch,Frown,Muttonchops,Peak Spike",0,
503,7945,Male,3355,Light,5,"Earring,Eye Patch,Goat,Messy Hair,Pipe",0,
504,7946,Male,851,Light,2,"Big Shades,Top Hat",0,
505,7947,Male,4261,Light,3,"Mohawk Dark,Mustache,Smile",0,
506,7948,Male,3136,Mid,3,"Earring,Handlebars,Purple Hair",1,Earring
507,7949,Male,7162,Light,2,"Eye Mask,Mohawk",0,
508,7950,Male,5140,Mid,3,"Front Beard Dark,Regular Shades,Wild Hair",0,
509,7951,Male,2922,Mid,3,"Cap,Muttonchops,Silver Chain",0,
510,7952,Male,3111,Mid,3,"Gold Chain,Purple Hair,Shadow Beard",0,
511,7953,Male,3296,Mid,5,"Earring,Headband,Small Shades,Smile,Vape",0,
512,7954,Male,7861,Mid,2,"Knitted Cap,Pipe",0,
513,7955,Male,8200,Dark,3,"Cap,Mole,Nerd Glasses",0,
514,7956,Male,3286,Albino,5,"Frown,Goat,Pipe,Police Cap,Small Shades",0,
515,7957,Female,8426,Light,3,"Black Lipstick,Clown Eyes Green,Messy Hair",0,
516,7958,Female,2695,Mid,2,"Clown Hair Green,Hot Lipstick",0,
517,7959,Male,7615,Light,3,"Frumpy Hair,Muttonchops,Pipe",0,
518,7960,Male,3830,Mid,2,"Eye Mask,Fedora",0,
519,7961,Male,4114,Mid,3,"Chinstrap,Clown Nose,Mohawk",0,
520,7962,Male,8320,Albino,3,"Bandana,Earring,Small Shades",0,
521,7963,Male,9202,Dark,2,"Horned Rim Glasses,Mohawk Thin",0,
522,7964,Male,9888,Mid,2,"Bandana,Classic Shades",0,
523,7965,Female,9102,Light,3,"Classic Shades,Mohawk,Purple Lipstick",0,
524,7966,Male,4491,Light,1,Small Shades,0,
525,7967,Female,2472,Dark,4,"Black Lipstick,Blue Eye Shadow,Earring,Straight Hair Dark",1,Earring
526,7968,Male,7547,Light,3,"Big Shades,Do-rag,Earring",0,
527,7969,Male,7673,Dark,3,"Eye Patch,Headband,Muttonchops",0,
528,7970,Female,5925,Light,2,"Mohawk Thin,Vape",0,
529,7971,Female,29,Mid,6,"Big Shades,Black Lipstick,Cigarette,Earring,Mole,Wild Hair",1,Earring
530,7972,Male,3541,Albino,3,"Medical Mask,Messy Hair,Small Shades",0,
531,7973,Female,261,Dark,3,"Earring,Orange Side,Purple Eye Shadow",1,Earring
532,7974,Male,7152,Dark,3,"Cigarette,Eye Mask,Mohawk",0,
533,7975,Male,2445,Dark,4,"Chinstrap,Clown Hair Green,Eye Patch,Medical Mask",0,
534,7976,Female,1909,Light,3,"Blonde Bob,Medical Mask,Purple Eye Shadow",0,
535,7977,Female,993,Light,3,"Dark Hair,Purple Eye Shadow,Rosy Cheeks",0,
536,7978,Female,8401,Dark,4,"Black Lipstick,Clown Eyes Green,Earring,Frumpy Hair",1,Earring
537,7979,Male,1969,Light,3,"Eye Patch,Handlebars,Vampire Hair",0,
538,7980,Female,2188,Light,3,"Clown Eyes Green,Half Shaved,Hot Lipstick",0,
539,7981,Female,8328,Mid,4,"Clown Eyes Green,Earring,Headband,Hot Lipstick",0,
540,7982,Female,3450,Dark,2,"Gold Chain,Mohawk",0,
541,7983,Female,5791,Light,3,"Black Lipstick,Frumpy Hair,Green Eye Shadow",0,
542,7984,Male,2085,Light,3,"Eye Patch,Normal Beard Black,Vampire Hair",0,
543,7985,Female,3599,Albino,3,"Blue Eye Shadow,Pipe,Tassle Hat",0,
544,7986,Male,1425,Light,4,"Cowboy Hat,Earring,Nerd Glasses,Pipe",0,
545,7987,Female,2266,Dark,3,"Blonde Bob,Hot Lipstick,Regular Shades",0,
546,7988,Male,5272,Light,3,"Earring,Frown,Headband",0,
547,7989,Male,4188,Dark,2,"Clown Nose,Frumpy Hair",0,
548,7990,Male,330,Mid,3,"Buck Teeth,Eye Patch,Purple Hair",0,
549,7991,Male,5120,Light,3,"Big Shades,Front Beard Dark,Mohawk",0,
550,7992,Male,1842,Mid,2,"Big Beard,Knitted Cap",0,
551,7993,Male,2710,Mid,2,"Clown Hair Green,Earring",0,
552,7994,Female,3012,Dark,3,"3D Glasses,Black Lipstick,Dark Hair",0,
553,7995,Male,7403,Dark,2,"Pipe,Shaved Head",0,
554,7996,Male,66,Light,3,"Beanie,Earring,Luxurious Beard",0,
555,7997,Male,3413,Light,3,"Bandana,Gold Chain,Normal Beard",0,
556,7998,Male,4727,Mid,3,"Cap Forward,Earring,Eye Patch",0,
557,7999,Female,1178,Light,4,"Blonde Short,Earring,Hot Lipstick,Nerd Glasses",0,
558,8000,Male,1004,Albino,5,"Cap,Cigarette,Mustache,Rosy Cheeks,VR",0,
559,8001,Female,3446,Mid,3,"Gold Chain,Mohawk,Regular Shades",0,
560,8002,Male,9502,Dark,3,"Mole,Shadow Beard,Wild Hair",0,
561,8003,Male,4903,Mid,3,"Goat,Hoodie,Regular Shades",0,
562,8004,Male,6153,Dark,2,"Chinstrap,Peak Spike",0,
563,8005,Male,6600,Dark,3,"Messy Hair,Mustache,Pipe",0,
564,8006,Male,4118,Mid,3,"3D Glasses,Clown Nose,Frumpy Hair",0,
565,8007,Female,5367,Dark,4,"Earring,Hot Lipstick,Knitted Cap,Purple Eye Shadow",0,
566,8008,Male,3930,Dark,3,"Handlebars,Nerd Glasses,Police Cap",0,
567,8009,Female,1607,Light,2,"Clown Eyes Green,Wild Blonde",0,
568,8010,Female,313,Light,2,"Hot Lipstick,Orange Side",0,
569,8011,Male,6131,Mid,3,"Chinstrap,Classic Shades,Do-rag",0,
570,8012,Male,3747,Mid,3,"Clown Nose,Fedora,Goat",0,
571,8013,Male,6868,Mid,3,"Cigarette,Normal Beard Black,Wild Hair",0,
572,8014,Male,3950,Mid,3,"Earring,Front Beard,Police Cap",0,
573,8015,Male,4609,Dark,3,"Big Shades,Cap Forward,Front Beard",0,
574,8016,Male,3517,Dark,3,"Crazy Hair,Luxurious Beard,Medical Mask",0,
575,8017,Male,810,Light,3,"Earring,Eye Mask,Top Hat",0,
576,8018,Female,8824,Mid,2,"Crazy Hair,Hot Lipstick",0,
577,8019,Male,5282,Light,4,"Earring,Frown,Knitted Cap,Regular Shades",0,
578,8020,Female,1173,Mid,3,"Big Shades,Blonde Short,Hot Lipstick",0,
579,8021,Male,3452,Mid,2,"Gold Chain,Mohawk Thin",0,
580,8022,Male,8122,Light,3,"Cap,Clown Eyes Green,Shadow Beard",0,
581,8023,Female,571,Mid,4,"Black Lipstick,Blue Eye Shadow,Clown Nose,Pigtails",0,
582,8024,Female,3649,Mid,2,"Pipe,Tassle Hat",0,
583,8025,Male,6292,Light,3,"Crazy Hair,Eye Mask,Luxurious Beard",0,
584,8026,Male,4239,Mid,3,"Knitted Cap,Smile,Vape",0,
585,8027,Female,9648,Dark,4,"Big Shades,Earring,Messy Hair,Purple Lipstick",0,
586,8028,Male,7869,Mid,3,"Big Shades,Mohawk Thin,Pipe",0,
587,8029,Female,9696,Light,3,"Earring,Messy Hair,Mole",0,
588,8030,Female,1256,Dark,3,"Earring,Vape,Wild White Hair",1,Earring
589,8031,Male,7385,Mid,3,"Cigarette,Do-rag,Muttonchops",0,
590,8032,Female,8414,Mid,4,"Clown Eyes Green,Earring,Mole,Wild Hair",1,Earring
591,8033,Male,4640,Mid,2,"3D Glasses,Cap Forward",0,
592,8034,Female,889,Mid,3,"Dark Hair,Earring,Spots",1,Earring
593,8035,Female,2975,Light,5,"Cigarette,Dark Hair,Earring,Hot Lipstick,Mole",1,Earring
594,8036,Male,1014,Mid,4,"Peak Spike,Rosy Cheeks,Small Shades,Smile",0,
595,8037,Female,5674,Mid,4,"Black Lipstick,Blue Eye Shadow,Frumpy Hair,Mole",0,
596,8038,Female,1980,Albino,3,"Blue Eye Shadow,Purple Lipstick,Red Mohawk",0,
597,8039,Female,9598,Dark,3,"Eye Patch,Hot Lipstick,Messy Hair",0,
598,8040,Male,2968,Light,4,"Bandana,Earring,Eye Patch,Silver Chain",0,
599,8041,Male,882,Mid,4,"Clown Hair Green,Eye Mask,Mustache,Spots",0,
600,8042,Male,4013,Dark,2,"Pipe,Police Cap",0,
601,8043,Female,9805,Light,2,"Big Shades,Stringy Hair",0,
602,8044,Female,294,Albino,3,"Big Shades,Hot Lipstick,Orange Side",0,
603,8045,Male,1747,Mid,3,"Big Beard,Clown Hair Green,Earring",0,
604,8046,Male,3868,Light,2,"Eye Patch,Fedora",0,
605,8047,Male,3799,Dark,4,"Earring,Fedora,Horned Rim Glasses,Luxurious Beard",0,
606,8048,Male,6144,Mid,2,"Chinstrap,Shaved Head",0,
607,8049,Male,6976,Dark,2,"Headband,Normal Beard",0,
608,8050,Male,8628,Light,4,"Earring,Headband,Nerd Glasses,Shadow Beard",0,
609,8051,Male,5527,Light,3,"Clown Eyes Green,Handlebars,Messy Hair",0,
610,8052,Male,6645,Mid,3,"Eye Patch,Knitted Cap,Mustache",0,
611,8053,Male,803,Light,2,"Mustache,Top Hat",0,
612,8054,Female,5721,Mid,2,"Bandana,Blue Eye Shadow",0,
613,8055,Female,2791,Light,3,"Clown Eyes Blue,Hot Lipstick,Straight Hair",0,
614,8056,Male,4116,Mid,4,"Clown Nose,Luxurious Beard,Mohawk Dark,VR",0,
615,8057,Female,2142,Light,4,"Black Lipstick,Cigarette,Half Shaved,VR",0,
616,8058,Female,2806,Light,3,"Hot Lipstick,Regular Shades,Straight Hair",0,
617,8059,Male,3838,Light,2,"Fedora,Goat",0,
618,8060,Female,9918,Light,4,"Bandana,Big Shades,Cigarette,Earring",0,
619,8061,Male,3759,Dark,3,"Eye Mask,Fedora,Front Beard Dark",0,
620,8062,Male,7101,Light,3,"Eye Mask,Mohawk Dark,Muttonchops",0,
621,8063,Female,112,Dark,3,"Blonde Bob,Choker,Purple Lipstick",0,
622,8064,Male,3897,Light,3,"Cigarette,Fedora,Nerd Glasses",0,
623,8065,Male,1901,Light,4,"Earring,Gold Chain,Regular Shades,Vampire Hair",0,
624,8066,Female,291,Dark,3,"Classic Shades,Hot Lipstick,Orange Side",0,
625,8067,Male,7292,Light,3,"Goat,Knitted Cap,Mole",0,
626,8068,Male,6733,Dark,3,"Crazy Hair,Eye Mask,Normal Beard Black",0,
627,8069,Male,5522,Albino,3,"Frumpy Hair,Handlebars,Small Shades",0,
628,8070,Male,6340,Mid,3,"3D Glasses,Peak Spike,Shadow Beard",0,
629,8071,Male,1884,Dark,4,"Muttonchops,Nerd Glasses,Silver Chain,Vampire Hair",0,
630,8072,Male,3976,Mid,4,"Earring,Mustache,Nerd Glasses,Police Cap",0,
631,8073,Male,8182,Albino,3,"Cap,Cigarette,Horned Rim Glasses",0,
632,8074,Male,3856,Light,3,"Cigarette,Fedora,Small Shades",0,
633,8075,Male,8261,Mid,3,"Knitted Cap,Mole,Small Shades",0,
634,8076,Female,5724,Mid,3,"Cap,Green Eye Shadow,Pipe",0,
635,8077,Female,8143,Mid,3,"Cap,Eye Patch,Purple Lipstick",0,
636,8078,Male,7725,Dark,2,"Frumpy Hair,Muttonchops",0,
637,8079,Male,3298,Light,5,"Cigarette,Do-rag,Front Beard,Horned Rim Glasses,Smile",1,Smile
638,8080,Male,9621,Dark,4,"Cigarette,Earring,Messy Hair,Shadow Beard",0,
639,8081,Male,4125,Light,3,"Clown Nose,Do-rag,Normal Beard",0,
640,8082,Male,1408,Light,3,"Cowboy Hat,Normal Beard,Regular Shades",0,
641,8083,Male,3145,Dark,3,"Front Beard,Mole,Purple Hair",0,
642,8084,Male,4453,Albino,2,"Clown Eyes Blue,Normal Beard",0,
643,8085,Male,1782,Dark,3,"Big Beard,Hoodie,Regular Shades",0,
644,8086,Male,5333,Dark,4,"Bandana,Cigarette,Frown,Horned Rim Glasses",0,
645,8087,Male,4181,Light,3,"Clown Nose,Frumpy Hair,Shadow Beard",0,
646,8088,Male,2962,Dark,2,"Silver Chain,Wild Hair",0,
647,8089,Female,2656,Dark,3,"Black Lipstick,Mole,Straight Hair Dark",0,
648,8090,Male,6661,Light,3,"Big Shades,Mohawk Dark,Mustache",0,
649,8091,Female,8879,Mid,2,"Knitted Cap,Regular Shades",0,
650,8092,Female,9344,Dark,3,"Cigarette,Eye Patch,Frumpy Hair",0,
651,8093,Male,5121,Mid,3,"Front Beard Dark,Horned Rim Glasses,Mohawk Thin",0,
652,8094,Female,1681,Dark,3,"Hot Lipstick,Nerd Glasses,Wild Blonde",0,
653,8095,Male,2224,Dark,3,"Eye Patch,Shadow Beard,Vampire Hair",0,
654,8096,Female,428,Light,2,"Half Shaved,Welding Goggles",0,
655,8097,Female,5675,Mid,3,"Black Lipstick,Blue Eye Shadow,Frumpy Hair",0,
656,8098,Male,6483,Mid,3,"Earring,Frumpy Hair,Luxurious Beard",0,
657,8099,Male,8118,Albino,2,"Cap,Small Shades",0,
658,8100,Male,791,Mid,2,"Chinstrap,Top Hat",0,
659,8101,Male,3316,Dark,5,"Chinstrap,Earring,Frown,Mole,Stringy Hair",1,Mole
660,8102,Male,7985,Light,3,"Shadow Beard,VR,Wild Hair",0,
661,8103,Male,5061,Light,3,"Bandana,Front Beard Dark,VR",0,
662,8104,Male,6547,Light,2,"Luxurious Beard,Stringy Hair",0,
663,8105,Female,101,Light,4,"Black Lipstick,Choker,Pigtails,Rosy Cheeks",0,
664,8106,Male,5550,Mid,3,"Earring,Handlebars,Knitted Cap",0,
665,8107,Male,5329,Mid,3,"Earring,Frown,Stringy Hair",0,
666,8108,Male,6863,Mid,3,"Earring,Frumpy Hair,Normal Beard Black",0,
667,8109,Male,6087,Albino,3,"Cigarette,Front Beard,Messy Hair",0,
668,8110,Female,5381,Light,2,"Mohawk Dark,Purple Eye Shadow",0,
669,8111,Male,2154,Mid,2,"Vampire Hair,VR",0,
670,8112,Male,6956,Mid,4,"Cap,Mole,Nerd Glasses,Normal Beard",1,Mole
671,8113,Male,7186,Light,2,"Eye Mask,Messy Hair",0,
672,8114,Male,7134,Mid,2,"Crazy Hair,Eye Mask",0,
673,8115,Female,7933,Dark,3,"Black Lipstick,Headband,VR",0,
674,8116,Male,7022,Mid,3,"Cigarette,Mohawk,Normal Beard",0,
675,8117,Male,1422,Dark,2,"Cowboy Hat,Muttonchops",0,
676,8118,Male,5027,Dark,3,"Big Shades,Do-rag,Front Beard Dark",0,
677,8119,Female,9390,Mid,3,"Black Lipstick,Frumpy Hair,Horned Rim Glasses",0,
678,8120,Male,4098,Albino,4,"Clown Nose,Front Beard,Frown,Stringy Hair",1,Frown
679,8121,Male,6216,Albino,3,"Chinstrap,Horned Rim Glasses,Mohawk",0,
680,8122,Male,4564,Light,2,"Earring,Shadow Beard",0,
681,8123,Male,1798,Mid,3,"Big Beard,Do-rag,Small Shades",0,
682,8124,Male,1843,Light,3,"Big Beard,Eye Patch,Mohawk Dark",0,
683,8125,Male,6118,Mid,3,"3D Glasses,Chinstrap,Stringy Hair",0,
684,8126,Female,2183,Dark,3,"Clown Eyes Green,Purple Lipstick,Red Mohawk",0,
685,8127,Zombie,534,Zombie,1,Headband,0,
686,8128,Female,1585,Mid,2,"VR,Wild Blonde",0,
687,8129,Male,6289,Light,3,"Do-rag,Eye Mask,Luxurious Beard",0,
688,8130,Male,2970,Light,3,"Nerd Glasses,Silver Chain,Stringy Hair",0,
689,8131,Male,6949,Mid,3,"Frumpy Hair,Normal Beard,VR",0,
690,8132,Male,5041,Light,3,"Clown Eyes Green,Front Beard Dark,Peak Spike",0,
691,8133,Female,8222,Albino,2,"Cap,Purple Lipstick",0,
692,8134,Female,743,Albino,2,"Hot Lipstick,Pink With Hat",0,
693,8135,Male,7569,Mid,3,"Earring,Nerd Glasses,Shaved Head",0,
694,8136,Male,5299,Mid,3,"Frown,Mohawk Thin,Nerd Glasses",0,
695,8137,Female,2325,Albino,2,"Half Shaved,Nerd Glasses",0,
696,8138,Male,4403,Light,3,"Earring,Handlebars,Small Shades",0,
697,8139,Male,2113,Light,3,"Earring,Goat,Vampire Hair",0,
698,8140,Female,2802,Light,3,"Cigarette,Classic Shades,Straight Hair",0,
699,8141,Female,1069,Light,2,"Mohawk Dark,Rosy Cheeks",0,
700,8142,Female,5771,Light,3,"Green Eye Shadow,Mohawk Thin,Purple Lipstick",0,
701,8143,Male,6267,Mid,3,"Bandana,Chinstrap,Earring",0,
702,8144,Male,9841,Mid,2,"Mole,Stringy Hair",0,
703,8145,Male,6538,Dark,3,"Classic Shades,Luxurious Beard,Stringy Hair",0,
704,8146,Male,95,Mid,2,"Beanie,Cigarette",0,
705,8147,Female,8806,Dark,3,"Cigarette,Crazy Hair,Purple Lipstick",0,
706,8148,Female,1114,Mid,2,"Blonde Short,Purple Eye Shadow",0,
707,8149,Female,1518,Mid,2,"Purple Eye Shadow,Straight Hair Blonde",0,
708,8150,Female,5821,Dark,2,"Green Eye Shadow,Stringy Hair",0,
709,8151,Male,5067,Mid,3,"Front Beard Dark,Headband,Small Shades",0,
710,8152,Male,25,Light,6,"Earring,Eye Patch,Gold Chain,Knitted Cap,Luxurious Beard,Smile",1,Smile
711,8153,Male,4128,Mid,3,"Clown Nose,Goat,Stringy Hair",0,
712,8154,Female,5906,Light,2,"Knitted Cap,Vape",0,
713,8155,Male,3865,Mid,3,"Eye Patch,Fedora,Shadow Beard",0,
714,8156,Male,6122,Light,3,"Chinstrap,Eye Mask,Mohawk Thin",0,
715,8157,Male,6011,Dark,4,"Classic Shades,Earring,Front Beard,Headband",0,
716,8158,Male,5026,Light,4,"Big Shades,Cigarette,Do-rag,Front Beard Dark",0,
717,8159,Male,6794,Dark,3,"Headband,Horned Rim Glasses,Normal Beard Black",0,
718,8160,Male,6336,Light,3,"3D Glasses,Mohawk Dark,Muttonchops",0,
719,8161,Male,5464,Mid,3,"Do-rag,Handlebars,VR",0,
720,8162,Female,164,Albino,2,"Black Lipstick,Pilot Helmet",0,
721,8163,Male,6755,Mid,4,"Earring,Horned Rim Glasses,Normal Beard Black,Peak Spike",0,
722,8164,Female,1981,Dark,3,"Blue Eye Shadow,Half Shaved,Purple Lipstick",0,
723,8165,Male,5898,Albino,2,"Crazy Hair,Vape",0,
724,8166,Female,8649,Light,3,"Big Shades,Headband,Hot Lipstick",0,
725,8167,Female,944,Mid,3,"Clown Eyes Green,Crazy Hair,Spots",0,
726,8168,Female,2248,Dark,2,"Classic Shades,Red Mohawk",0,
727,8169,Female,1993,Albino,3,"Blue Eye Shadow,Earring,Red Mohawk",0,
728,8170,Male,6497,Dark,3,"Luxurious Beard,Nerd Glasses,Wild Hair",0,
729,8171,Male,5209,Albino,4,"Earring,Eye Mask,Frown,Knitted Cap",0,
730,8172,Female,8560,Light,4,"Clown Eyes Blue,Earring,Messy Hair,Purple Lipstick",0,
731,8173,Female,5433,Light,4,"Earring,Hot Lipstick,Purple Eye Shadow,Stringy Hair",0,
732,8174,Male,5298,Mid,3,"Big Shades,Frown,Mohawk",0,
733,8175,Male,7889,Albino,2,"Frumpy Hair,Pipe",0,
734,8176,Female,1028,Dark,3,"Green Eye Shadow,Mohawk Thin,Rosy Cheeks",0,
735,8177,Male,8537,Mid,2,"Clown Eyes Blue,Mohawk",0,
736,8178,Male,6189,Light,2,"Chinstrap,Headband",0,
737,8179,Male,5178,Light,4,"Frown,Headband,Luxurious Beard,Vape",1,Frown
738,8180,Male,8290,Dark,3,"Frumpy Hair,Shadow Beard,Small Shades",0,
739,8181,Male,842,Mid,3,"Earring,Shadow Beard,Top Hat",0,
740,8182,Male,4102,Mid,3,"Cap,Clown Nose,Handlebars",0,
741,8183,Female,1710,Albino,3,"Earring,Purple Lipstick,Straight Hair Blonde",1,Earring
742,8184,Female,2129,Dark,3,"Big Shades,Blonde Bob,Pipe",0,
743,8185,Male,9637,Dark,2,"Messy Hair,Regular Shades",0,
744,8186,Male,968,Dark,3,"Shadow Beard,Spots,Wild Hair",0,
745,8187,Female,3278,Mid,5,"Cigarette,Earring,Hot Lipstick,Tassle Hat,VR",1,Earring
746,8188,Male,1407,Mid,3,"Cowboy Hat,Normal Beard,Small Shades",0,
747,8189,Male,6964,Mid,3,"Messy Hair,Normal Beard,Small Shades",0,
748,8190,Female,1978,Mid,3,"Black Lipstick,Blue Eye Shadow,Red Mohawk",0,
749,8191,Male,755,Dark,5,"3D Glasses,Frown,Mole,Normal Beard Black,Top Hat",2,"Mole,Frown"
750,8192,Male,5519,Dark,3,"Handlebars,Headband,Small Shades",0,
751,8193,Female,1170,Mid,3,"Big Shades,Black Lipstick,Blonde Short",0,
752,8194,Female,1891,Light,5,"Blonde Bob,Earring,Gold Chain,Purple Eye Shadow,Purple Lipstick",1,Earring
753,8195,Male,921,Light,4,"Crazy Hair,Earring,Front Beard,Spots",0,
754,8196,Female,5633,Light,2,"Blue Eye Shadow,Cap",0,
755,8197,Male,5453,Light,4,"Earring,Handlebars,Mohawk,Vape",0,
756,8198,Male,6017,Light,2,"Front Beard,Headband",0,
757,8199,Male,7687,Dark,3,"Eye Patch,Knitted Cap,Muttonchops",0,
758,8200,Male,3804,Dark,4,"Cigarette,Eye Mask,Fedora,Mustache",0,
759,8201,Female,5625,Dark,4,"Blue Eye Shadow,Earring,Vape,Wild Hair",1,Earring
760,8202,Male,903,Dark,2,"Police Cap,Spots",0,
761,8203,Female,2733,Light,3,"Mole,Purple Eye Shadow,Straight Hair",0,
762,8204,Male,5539,Mid,3,"Crazy Hair,Eye Patch,Handlebars",0,
763,8205,Male,6085,Mid,3,"Big Shades,Front Beard,Messy Hair",0,
764,8206,Female,3580,Light,2,"Medical Mask,Stringy Hair",0,
765,8207,Male,5840,Dark,3,"3D Glasses,Messy Hair,Vape",0,
766,8208,Male,7268,Mid,3,"Clown Eyes Blue,Goat,Mohawk Dark",0,
767,8209,Female,9754,Dark,2,"Bandana,Eye Patch",0,
768,8210,Male,1838,Light,2,"Big Beard,Crazy Hair",0,
769,8211,Male,8221,Mid,2,"Cap,Mole",0,
770,8212,Male,7275,Mid,3,"Earring,Goat,Headband",0,
771,8213,Male,5287,Dark,2,"Frown,Knitted Cap",0,
772,8214,Male,6318,Albino,2,"Do-rag,Luxurious Beard",0,
773,8215,Male,6172,Light,3,"Chinstrap,Mohawk Thin,Small Shades",0,
774,8216,Male,2053,Light,3,"Chinstrap,Small Shades,Vampire Hair",0,
775,8217,Female,442,Light,4,"Clown Nose,Crazy Hair,Purple Lipstick,Welding Goggles",0,
776,8218,Female,3675,Dark,3,"Black Lipstick,Eye Patch,Tassle Hat",0,
777,8219,Ape,44,Ape,1,Knitted Cap,0,
778,8220,Female,3628,Light,4,"Eye Mask,Hot Lipstick,Tassle Hat,Vape",0,
779,8221,Female,6469,Mid,2,"3D Glasses,Mohawk",0,
780,8222,Male,3344,Mid,5,"3D Glasses,Cigarette,Earring,Luxurious Beard,Peak Spike",0,
781,8223,Male,3812,Light,2,"Fedora,Mustache",0,
782,8224,Female,9554,Mid,2,"Nerd Glasses,Wild Hair",0,
783,8225,Male,1770,Mid,3,"3D Glasses,Big Beard,Cap Forward",0,
784,8226,Male,3836,Mid,3,"Earring,Fedora,Goat",0,
785,8227,Male,8257,Light,2,"Crazy Hair,Small Shades",0,
786,8228,Female,1512,Mid,3,"Earring,Purple Eye Shadow,Wild Blonde",0,
787,8229,Female,5739,Light,4,"Black Lipstick,Crazy Hair,Earring,Green Eye Shadow",0,
788,8230,Female,266,Mid,3,"Blue Eye Shadow,Orange Side,Purple Lipstick",0,
789,8231,Male,4269,Dark,3,"Eye Mask,Messy Hair,Smile",0,
790,8232,Male,6761,Dark,2,"Normal Beard Black,Peak Spike",0,
791,8233,Male,7249,Mid,3,"Cap,Goat,Small Shades",0,
792,8234,Male,7576,Dark,4,"Cigarette,Do-rag,Earring,Mole",0,
793,8235,Female,2245,Light,3,"Classic Shades,Earring,Red Mohawk",0,
794,8236,Male,8262,Light,4,"Cigarette,Earring,Knitted Cap,Small Shades",0,
795,8237,Male,2259,Dark,2,"Shadow Beard,Vampire Hair",0,
796,8238,Male,5924,Dark,2,"Mohawk Thin,Vape",0,
797,8239,Female,7115,Mid,4,"Bandana,Black Lipstick,Eye Mask,Pipe",0,
798,8240,Female,9228,Dark,3,"Earring,Mohawk,Nerd Glasses",0,
799,8241,Female,230,Dark,4,"Black Lipstick,Mole,Regular Shades,Tiara",0,
800,8242,Male,3442,Light,4,"Earring,Eye Patch,Gold Chain,Mohawk Dark",0,
801,8243,Female,579,Light,3,"Blue Eye Shadow,Earring,Pigtails",0,
802,8244,Male,4298,Dark,3,"Earring,Peak Spike,Smile",0,
803,8245,Male,7767,Light,3,"Bandana,Muttonchops,Regular Shades",0,
804,8246,Male,7400,Dark,3,"Horned Rim Glasses,Pipe,Shaved Head",0,
805,8247,Male,5554,Dark,4,"Earring,Handlebars,Mohawk Dark,Regular Shades",0,
806,8248,Female,3291,Mid,5,"Black Lipstick,Blue Eye Shadow,Clown Nose,Earring,Frumpy Hair",1,Earring
807,8249,Female,5443,Mid,3,"Bandana,Black Lipstick,Purple Eye Shadow",0,
808,8250,Male,2592,Light,3,"Cigarette,Clown Hair Green,Eye Patch",0,
809,8251,Female,158,Light,2,"Pilot Helmet,Pipe",0,
810,8252,Female,8828,Mid,2,"Cigarette,Crazy Hair",0,
811,8253,Male,1413,Mid,2,"Cowboy Hat,Normal Beard",0,
812,8254,Female,1500,Mid,3,"Mole,Purple Eye Shadow,Wild Blonde",0,
813,8255,Female,1660,Mid,3,"Big Shades,Mole,Straight Hair Blonde",0,
814,8256,Male,9133,Light,4,"Cigarette,Earring,Mohawk,Shadow Beard",0,
815,8257,Male,6417,Light,3,"Knitted Cap,Luxurious Beard,Regular Shades",0,
816,8258,Male,1776,Mid,4,"Big Beard,Cap Forward,Earring,Nerd Glasses",0,
817,8259,Male,3776,Mid,3,"Fedora,Handlebars,Horned Rim Glasses",0,
818,8260,Female,238,Light,3,"Black Lipstick,Earring,Tiara",0,
819,8261,Female,2371,Light,3,"Cigarette,Purple Lipstick,Red Mohawk",0,
820,8262,Male,4281,Dark,3,"Earring,Shaved Head,Smile",0,
821,8263,Female,1018,Light,2,"Earring,Rosy Cheeks",0,
822,8264,Male,8713,Albino,3,"Crazy Hair,Earring,Eye Patch",0,
823,8265,Female,626,Mid,4,"Big Shades,Earring,Pigtails,Purple Lipstick",0,
824,8266,Male,6676,Mid,3,"Mohawk Thin,Mustache,Regular Shades",0,
825,8267,Female,1629,Albino,2,"Eye Patch,Wild Blonde",0,
826,8268,Female,2649,Light,3,"Clown Hair Green,Hot Lipstick,Nerd Glasses",0,
827,8269,Female,2407,Dark,3,"Cigarette,Earring,Red Mohawk",0,
828,8270,Male,7834,Light,3,"Cap,Nerd Glasses,Pipe",0,
829,8271,Female,5826,Mid,3,"Bandana,Green Eye Shadow,Purple Lipstick",0,
830,8272,Male,6188,Dark,2,"Chinstrap,Headband",0,
831,8273,Male,7287,Mid,2,"Crazy Hair,Goat",0,
832,8274,Male,6119,Albino,3,"Cap,Chinstrap,Eye Mask",0,
